,Name,_runtime,_step,_timestamp,_wandb,epoch,test_accuracy,test_loss,train_accuracy,train_loss,trainer/global_step,val_accuracy,val_loss,cpu,beta1,beta2,group,aa_seed,augment,dataset,dropout,patience,num_train,batch_norm,batch_size,max_epochs,save_model,log_results,weight_decay,hidden_layers,learning_rate,hidden_group_channels
173,effortless-sweep-27,378.0603210926056,9850,1715597731.429749,{'runtime': 376},21,0.9539999961853028,0.13927166163921356,0.9140625,0.23856598138809204,9828,0.9587339758872986,0.12767980992794037,False,0.9,0.999,translateW,7,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
174,celestial-sweep-26,590.1630387306213,14540,1715597340.0490158,{'runtime': 589},31,0.944700002670288,0.17055195569992063,0.9375,0.15266989171504974,14508,0.949661135673523,0.15695765614509585,False,0.9,0.999,translateW,7,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
175,pleasant-sweep-25,1080.7015211582184,22981,1715597181.2387412,{'runtime': 1079},49,0.9192000031471252,0.24499653279781344,0.9140625,0.2913283109664917,22932,0.9221504330635072,0.23797239363193512,False,0.9,0.999,translateW,7,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
176,woven-sweep-24,459.80896735191345,11257,1715596737.0503085,{'runtime': 458},24,0.964900016784668,0.10808326303958891,0.984375,0.05642852187156677,11232,0.97064471244812,0.08346044272184372,False,0.9,0.999,translateW,6,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
177,splendid-sweep-23,605.0320971012115,12663,1715596085.0032022,{'runtime': 603},27,0.9563000202178956,0.13254046440124512,0.96875,0.07681438326835632,12636,0.96263188123703,0.11313896626234056,False,0.9,0.999,translateW,6,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
178,bright-sweep-22,645.362254858017,16416,1715596264.444125,{'runtime': 644},35,0.948099970817566,0.16123037040233612,0.96875,0.1498093605041504,16380,0.9480919241905212,0.15337274968624115,False,0.9,0.999,translateW,6,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
179,electric-sweep-21,269.3620562553406,5628,1715595463.2834122,{'runtime': 267},12,0.8300999999046326,0.5220379829406738,0.8984375,0.3362610638141632,5616,0.8436331748962402,0.5316135287284851,False,0.9,0.999,translateW,6,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
180,radiant-sweep-20,426.4196364879608,8911,1715595175.9593406,{'runtime': 425},19,0.960200011730194,0.12264932692050934,0.9453125,0.15540488064289093,8892,0.9663711786270142,0.10084821283817293,False,0.9,0.999,translateW,5,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
181,floral-sweep-19,679.3821923732758,17354,1715595604.4304264,{'runtime': 678},37,0.9609000086784364,0.1245994046330452,0.9765625,0.05753253400325775,17316,0.9678401947021484,0.09589117020368576,False,0.9,0.999,translateW,5,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
182,tough-sweep-18,379.067036151886,9850,1715594912.4299345,{'runtime': 377},21,0.9341999888420104,0.20234493911266327,0.921875,0.2168913185596466,9828,0.9403212070465088,0.1899745017290115,False,0.9,0.999,translateW,5,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
183,wise-sweep-17,814.9709787368774,17353,1715594733.5539696,{'runtime': 813},37,0.9239000082015992,0.231046125292778,0.9375,0.1671031415462494,17316,0.927901327610016,0.22079363465309143,False,0.9,0.999,translateW,5,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
184,toasty-sweep-16,477.1980211734772,11726,1715594517.9781792,{'runtime': 476},25,0.964299976825714,0.11558571457862854,0.9765625,0.05810797959566116,11700,0.9696013331413268,0.09272810071706772,False,0.9,0.999,translateW,4,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
185,icy-sweep-15,436.2605092525482,11257,1715594027.0048373,{'runtime': 435},24,0.9538000226020812,0.143331840634346,0.9921875,0.06765227019786835,11232,0.9605786204338074,0.12154434621334076,False,0.9,0.999,translateW,4,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
186,solar-sweep-14,618.3711383342743,13132,1715593901.6580565,{'runtime': 617},28,0.9459999799728394,0.17200715839862823,0.953125,0.16230057179927826,13104,0.9483590126037598,0.15644487738609314,False,0.9,0.999,translateW,4,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
187,rose-sweep-13,928.0897002220154,24389,1715593575.2647245,{'runtime': 926},52,0.9244999885559082,0.22976471483707428,0.9296875,0.24581311643123627,24336,0.9307725429534912,0.208878293633461,False,0.9,0.999,translateW,4,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
188,morning-sweep-12,913.6420965194702,19229,1715593265.2608137,{'runtime': 912},41,0.9657999873161316,0.10985177010297777,0.9921875,0.02836090885102749,19188,0.9777644276618958,0.06669612973928452,False,0.9,0.999,translateW,3,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
189,ancient-sweep-11,203.875604391098,5160,1715592633.9558864,{'runtime': 202},11,0.940400004386902,0.18050691485404968,0.9375,0.19833166897296903,5148,0.9466897249221802,0.16399848461151123,False,0.9,0.999,translateW,3,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
190,curious-sweep-10,436.04070234298706,11257,1715592415.9651914,{'runtime': 434},24,0.9350000023841858,0.2133507877588272,0.9140625,0.2529713809490204,11232,0.9387269616127014,0.19617320597171783,False,0.9,0.999,translateW,3,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
191,gentle-sweep-9,664.9536583423615,14070,1715592333.6079233,{'runtime': 663},30,0.9024999737739564,0.3118627071380615,0.875,0.3893303871154785,14040,0.9040214419364928,0.30119380354881287,False,0.9,0.999,translateW,3,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
192,volcanic-sweep-8,605.1981749534607,15478,1715591965.48124,{'runtime': 604},33,0.9653000235557556,0.11536674946546556,0.953125,0.10940369963645936,15444,0.974517583847046,0.07531643658876419,False,0.9,0.999,translateW,2,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
193,bright-sweep-7,732.5463528633118,15477,1715591648.279327,{'runtime': 731},33,0.9574000239372252,0.1285649538040161,0.953125,0.15407322347164154,15444,0.966187596321106,0.09967485070228577,False,0.9,0.999,translateW,2,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
194,balmy-sweep-6,278.3260931968689,7036,1715591347.5282545,{'runtime': 277},15,0.9261000156402588,0.22456437349319455,0.9609375,0.18508698046207428,7020,0.9337022304534912,0.20912864804267883,False,0.9,0.999,translateW,2,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
195,revived-sweep-5,573.0953302383423,14540,1715591052.9357042,{'runtime': 571},31,0.9175999760627748,0.2663843333721161,0.890625,0.3064577877521515,14508,0.9173761606216432,0.2540695369243622,False,0.9,0.999,translateW,2,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
196,graceful-sweep-4,842.792858839035,17822,1715590901.5850458,{'runtime': 841},38,0.965399980545044,0.11092817038297652,0.984375,0.052496302872896194,17784,0.9768379330635072,0.06874588876962662,False,0.9,0.999,translateW,1,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
197,rose-sweep-3,712.4706835746765,18292,1715590466.7339566,{'runtime': 711},39,0.9578999876976012,0.13293731212615967,1.0,0.022828375920653343,18252,0.968416154384613,0.09570395946502686,False,0.9,0.999,translateW,1,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
198,classic-sweep-2,858.7258954048157,18291,1715590044.3846064,{'runtime': 860},39,0.9514999985694884,0.15304730832576752,0.9609375,0.1106705442070961,18252,0.9609041213989258,0.11580229550600052,False,0.9,0.999,translateW,1,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
199,fresh-sweep-1,330.2180390357971,8443,1715589736.844261,{'runtime': 334},18,0.8896999955177307,0.3452996015548706,0.9375,0.1985771656036377,8424,0.8950153589248657,0.3276592195034027,False,0.9,0.999,translateW,1,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
